customer_id,age,gender,country,subscription_type,monthly_charges,tenure_months,num_profiles,device,payment_method,autopay_enabled,watch_hours_per_week,favorite_genre,avg_rating_given,support_tickets_raised,last_login_days_ago,promo_used,churn
CUST103290,37,Other,USA,Basic,205,10,2,Smart TV,UPI,Yes,5.6,Documentary,1.9,0,81,No,No
CUST103291,25,Male,Mexico,Premium,653,6,5,Smart TV,PayPal,Yes,2.8,Action,4.6,0,9,No,No
CUST103292,65,Female,India,Standard,501,8,3,Mobile,Net Banking,Yes,6.0,Drama,2.9,2,64,No,No
CUST103293,46,Female,India,Basic,196,15,4,Laptop,Net Banking,No,8.9,Horror,2.2,0,54,Yes,No
CUST103294,20,Male,Australia,Standard,490,45,4,Smart TV,Net Banking,Yes,8.9,Documentary,3.6,2,27,No,No
CUST103295,33,Male,Mexico,Basic,196,29,1,Laptop,PayPal,Yes,0.7,Action,1.8,0,47,Yes,No
CUST103296,46,Other,India,Premium,648,28,1,Laptop,Credit Card,Yes,13.0,Documentary,4.6,1,2,No,No
CUST103297,16,Female,Mexico,Premium,645,22,2,Laptop,Debit Card,No,21.4,Documentary,4.4,1,59,No,No
CUST103298,37,Female,Brazil,Basic,198,34,1,Mobile,Credit Card,Yes,1.1,Documentary,2.9,1,2,Yes,No
CUST103299,27,Female,Canada,Basic,192,20,1,Laptop,Credit Card,Yes,4.3,Thriller,1.8,0,74,No,No
CUST103300,16,Male,Mexico,Standard,499,33,3,Smart TV,Debit Card,No,5.7,Documentary,3.0,3,67,Yes,No
CUST103301,57,Female,USA,Standard,497,15,5,Smart TV,Credit Card,Yes,1.2,Horror,1.6,0,38,No,No
CUST103302,72,Female,India,Standard,492,7,2,Laptop,Credit Card,Yes,5.6,Thriller,2.1,0,53,No,No
CUST103303,24,Female,USA,Basic,191,24,3,Gaming Console,Net Banking,No,1.9,Romance,2.9,0,31,No,Yes
CUST103304,44,Other,UK,Standard,499,26,2,Smart TV,Debit Card,Yes,21.9,Documentary,1.1,1,15,No,No
CUST103305,44,Female,Canada,Basic,191,50,5,Mobile,Credit Card,Yes,4.8,Thriller,4.1,0,16,No,No
CUST103306,40,Male,Australia,Premium,656,10,2,Tablet,PayPal,Yes,42.2,Documentary,1.8,1,10,No,No
CUST103307,25,Female,Australia,Premium,657,15,1,Tablet,PayPal,Yes,0.4,Drama,4.5,1,31,No,Yes
CUST103308,43,Male,Canada,Standard,502,37,5,Smart TV,Debit Card,Yes,1.1,Action,1.1,0,26,Yes,No
CUST103309,26,Male,Australia,Premium,649,59,3,Mobile,Debit Card,Yes,4.7,Romance,3.1,0,4,No,No
CUST103310,32,Male,India,Basic,190,24,3,Smart TV,Credit Card,Yes,16.6,Documentary,4.1,2,88,No,Yes
CUST103311,30,Male,India,Basic,190,11,4,Laptop,Debit Card,Yes,6.5,Drama,2.0,0,17,Yes,No
CUST103312,41,Female,Mexico,Standard,490,40,3,Smart TV,Credit Card,Yes,10.5,Horror,3.8,0,2,No,No
CUST103313,72,Female,India,Standard,498,21,4,Laptop,UPI,No,4.4,Horror,3.9,1,27,No,No
CUST103314,18,Female,USA,Standard,503,40,1,Tablet,PayPal,No,0.3,Action,3.6,0,65,No,No
CUST103315,44,Female,Brazil,Premium,650,38,3,Gaming Console,UPI,Yes,8.3,Comedy,2.5,0,33,No,No
CUST103316,41,Male,USA,Premium,649,15,5,Tablet,Debit Card,Yes,8.0,Romance,4.1,2,85,Yes,Yes
CUST103317,55,Female,Mexico,Standard,505,15,4,Smart TV,Debit Card,No,0.6,Romance,3.5,1,21,No,No
CUST103318,74,Male,USA,Premium,656,37,3,Smart TV,Debit Card,Yes,1.5,Documentary,3.4,0,29,No,Yes
CUST103319,14,Male,India,Basic,202,45,1,Mobile,Debit Card,Yes,5.2,Comedy,4.3,1,47,No,No
CUST103320,72,Female,USA,Basic,205,14,5,Mobile,UPI,Yes,4.7,Action,2.0,0,64,No,Yes
CUST103321,35,Male,Canada,Standard,503,43,5,Smart TV,Net Banking,No,11.2,Action,1.9,2,60,No,Yes
CUST103322,31,Male,USA,Standard,500,52,1,Mobile,Credit Card,Yes,3.9,Documentary,2.5,1,18,No,No
CUST103323,43,Female,Canada,Standard,504,21,3,Tablet,Net Banking,Yes,8.7,Drama,1.3,1,82,No,No
CUST103324,63,Female,Mexico,Basic,194,44,2,Tablet,Net Banking,Yes,9.8,Documentary,2.3,0,51,Yes,No
CUST103325,17,Male,France,Standard,490,20,3,Smart TV,Credit Card,Yes,8.3,Horror,2.6,0,40,No,No
CUST103326,31,Other,USA,Basic,190,33,4,Mobile,Credit Card,Yes,7.3,Drama,3.0,1,80,Yes,No
CUST103327,46,Female,UK,Standard,504,3,4,Mobile,Debit Card,Yes,13.1,Anime,2.0,0,64,Yes,No
CUST103328,22,Female,Canada,Basic,190,40,3,Tablet,UPI,Yes,8.6,Documentary,4.6,1,49,No,Yes
CUST103329,37,Male,France,Basic,196,23,4,Mobile,Credit Card,Yes,14.4,Horror,2.1,1,40,No,No
CUST103330,14,Female,Japan,Basic,195,44,2,Gaming Console,Credit Card,No,8.1,Drama,4.4,2,32,No,No
CUST103331,74,Female,USA,Basic,189,47,2,Laptop,Net Banking,Yes,1.4,Horror,2.8,1,85,No,Yes
CUST103332,23,Female,Brazil,Premium,642,23,5,Gaming Console,Credit Card,Yes,3.0,Horror,3.9,2,81,Yes,Yes
CUST103333,62,Female,USA,Basic,199,27,4,Laptop,Debit Card,No,3.2,Thriller,1.4,3,16,No,No
CUST103334,73,Male,India,Basic,208,35,3,Tablet,PayPal,Yes,0.8,Drama,3.2,1,83,Yes,No
CUST103335,43,Male,India,Standard,495,25,5,Laptop,Net Banking,No,9.4,Drama,4.8,0,54,No,Yes
CUST103336,68,Male,UK,Standard,506,32,2,Smart TV,Debit Card,Yes,7.2,Action,3.7,2,86,No,Yes
CUST103337,27,Male,UK,Basic,192,22,5,Smart TV,Credit Card,Yes,7.1,Comedy,4.3,3,45,No,Yes
CUST103338,21,Female,India,Basic,205,8,1,Tablet,PayPal,Yes,5.2,Documentary,2.0,1,89,No,Yes
CUST103339,35,Male,Brazil,Premium,649,56,4,Smart TV,PayPal,Yes,6.3,Action,4.2,0,58,No,Yes
CUST103340,31,Other,USA,Standard,499,51,3,Mobile,Net Banking,Yes,0.1,Comedy,2.4,1,70,Yes,No
CUST103341,21,Female,Canada,Standard,508,52,2,Laptop,Credit Card,Yes,0.8,Action,2.9,0,56,No,Yes
CUST103342,47,Male,USA,Standard,499,38,5,Laptop,PayPal,Yes,9.2,Romance,1.8,0,19,Yes,No
CUST103343,33,Male,India,Basic,203,18,3,Smart TV,Debit Card,No,2.4,Action,2.9,0,40,No,No
CUST103344,21,Female,USA,Basic,202,28,4,Mobile,Net Banking,No,0.9,Documentary,3.1,1,74,No,Yes
CUST103345,40,Other,USA,Standard,505,28,3,Mobile,Debit Card,No,3.2,Romance,3.5,1,70,No,No
CUST103346,74,Male,Canada,Premium,640,11,4,Smart TV,Debit Card,Yes,2.3,Thriller,4.5,0,37,No,No
CUST103347,58,Male,India,Basic,206,12,4,Tablet,Credit Card,Yes,0.2,Action,2.2,0,26,No,No
CUST103348,63,Female,UK,Premium,654,55,4,Laptop,Debit Card,Yes,4.2,Documentary,4.9,0,8,No,No
CUST103349,19,Female,India,Basic,200,2,5,Gaming Console,Debit Card,No,0.2,Drama,4.4,1,67,No,Yes
CUST103350,28,Male,Germany,Basic,198,59,4,Smart TV,Credit Card,Yes,0.0,Comedy,2.6,0,37,Yes,Yes
CUST103351,28,Female,Brazil,Basic,204,37,3,Mobile,Debit Card,Yes,12.6,Anime,1.9,2,89,No,No
CUST103352,72,Male,India,Basic,191,60,1,Laptop,Debit Card,Yes,3.0,Documentary,1.3,1,24,No,No
CUST103353,45,Male,UK,Premium,646,4,3,Mobile,PayPal,Yes,6.7,Thriller,1.9,1,13,Yes,No
CUST103354,16,Male,India,Standard,490,41,5,Smart TV,Credit Card,Yes,2.8,Anime,4.5,1,36,Yes,Yes
CUST103355,16,Male,Canada,Basic,189,45,4,Gaming Console,PayPal,Yes,21.3,Documentary,2.2,0,49,No,No
CUST103356,51,Male,USA,Premium,652,45,1,Tablet,PayPal,Yes,10.5,Documentary,1.6,1,71,No,No
CUST103357,52,Female,Canada,Premium,642,47,5,Mobile,Credit Card,Yes,3.7,Horror,1.1,0,41,No,No
CUST103358,29,Male,UK,Premium,642,34,2,Mobile,Credit Card,Yes,1.9,Drama,2.2,1,74,Yes,No
CUST103359,49,Male,France,Premium,647,23,2,Smart TV,PayPal,No,1.2,Comedy,1.9,1,53,No,Yes
CUST103360,51,Male,Canada,Basic,191,13,2,Gaming Console,Credit Card,Yes,11.5,Anime,1.4,0,34,No,Yes
CUST103361,72,Other,Canada,Premium,643,7,1,Laptop,Credit Card,Yes,4.8,Romance,4.8,0,30,No,No
CUST103362,64,Male,USA,Standard,489,32,3,Smart TV,Debit Card,No,2.1,Comedy,2.1,1,45,Yes,Yes
CUST103363,41,Male,France,Premium,657,23,1,Smart TV,Debit Card,No,20.2,Thriller,1.0,1,16,No,No
CUST103364,64,Female,Australia,Premium,639,49,1,Laptop,Debit Card,Yes,4.0,Romance,4.8,0,84,No,No
CUST103365,48,Other,USA,Basic,198,8,1,Smart TV,Net Banking,No,6.3,Romance,3.3,2,89,No,No
CUST103366,72,Male,Mexico,Premium,650,50,2,Tablet,Net Banking,Yes,15.6,Comedy,1.3,1,52,No,No
CUST103367,50,Female,UK,Basic,198,47,3,Gaming Console,Net Banking,No,14.3,Drama,1.1,0,21,Yes,No
CUST103368,51,Female,Australia,Basic,190,47,1,Tablet,Debit Card,Yes,8.1,Thriller,1.4,0,57,Yes,Yes
CUST103369,62,Female,Australia,Basic,204,37,3,Laptop,Net Banking,Yes,17.6,Drama,3.4,0,40,Yes,No
CUST103370,49,Male,India,Premium,646,34,4,Mobile,UPI,Yes,24.3,Drama,1.2,1,2,Yes,No
CUST103371,64,Female,Brazil,Basic,202,48,1,Smart TV,PayPal,Yes,21.9,Romance,3.3,1,62,Yes,Yes
CUST103372,74,Male,USA,Standard,503,29,1,Laptop,UPI,Yes,3.4,Documentary,3.6,1,65,No,Yes
CUST103373,73,Female,USA,Standard,504,37,1,Mobile,Credit Card,Yes,4.0,Documentary,1.6,1,45,No,No
CUST103374,47,Female,USA,Premium,649,23,4,Mobile,Net Banking,Yes,2.2,Documentary,3.0,1,83,No,No
CUST103375,19,Male,Brazil,Basic,200,38,4,Smart TV,UPI,No,14.5,Romance,4.9,0,7,No,No
CUST103376,39,Female,USA,Premium,640,29,2,Smart TV,Net Banking,Yes,1.0,Anime,4.3,1,38,No,No
CUST103377,40,Male,India,Premium,642,44,5,Smart TV,Debit Card,No,3.5,Action,3.9,1,24,Yes,No
CUST103378,34,Female,Brazil,Standard,491,5,3,Laptop,Net Banking,No,0.1,Drama,3.1,0,78,Yes,No
CUST103379,26,Male,India,Standard,497,52,5,Mobile,Credit Card,Yes,7.2,Comedy,2.6,2,46,Yes,No
CUST103380,19,Male,India,Standard,506,40,1,Smart TV,Debit Card,Yes,8.6,Thriller,2.8,1,33,No,No
CUST103381,49,Male,USA,Premium,657,11,1,Mobile,UPI,Yes,2.3,Action,4.1,2,67,Yes,Yes
CUST103382,73,Female,USA,Premium,645,14,2,Smart TV,UPI,Yes,10.7,Documentary,3.2,0,56,Yes,No
CUST103383,34,Male,UK,Basic,192,56,5,Tablet,PayPal,Yes,3.8,Romance,4.1,1,85,Yes,No
CUST103384,17,Male,India,Premium,644,49,1,Mobile,UPI,Yes,3.0,Anime,4.9,1,24,No,No
CUST103385,74,Male,Japan,Standard,507,42,5,Smart TV,Credit Card,Yes,25.0,Action,3.6,1,72,No,No
CUST103386,67,Female,Brazil,Standard,489,2,2,Smart TV,UPI,No,7.1,Romance,3.4,1,86,No,Yes
CUST103387,14,Female,USA,Premium,654,35,5,Gaming Console,Debit Card,Yes,2.3,Action,2.6,0,61,No,No
CUST103388,74,Male,USA,Basic,199,45,3,Mobile,UPI,Yes,32.7,Drama,1.8,0,38,Yes,Yes
CUST103389,39,Male,UK,Premium,642,49,2,Smart TV,Credit Card,Yes,3.9,Drama,2.5,0,75,No,No
CUST103390,33,Male,Germany,Standard,506,59,5,Mobile,Debit Card,No,8.3,Romance,3.1,1,77,No,No
CUST103391,66,Male,India,Premium,643,35,1,Smart TV,Net Banking,Yes,10.3,Comedy,1.1,0,6,Yes,No
CUST103392,50,Male,India,Basic,194,42,4,Smart TV,Credit Card,No,4.4,Thriller,2.9,1,5,No,No
CUST103393,27,Female,Mexico,Standard,490,28,4,Laptop,UPI,Yes,6.1,Thriller,4.4,1,86,No,No
CUST103394,33,Male,USA,Premium,650,8,2,Smart TV,Credit Card,Yes,2.2,Documentary,4.9,0,53,Yes,No
CUST103395,22,Male,USA,Basic,197,32,4,Laptop,Credit Card,No,5.0,Comedy,4.4,0,82,Yes,Yes
CUST103396,35,Male,Mexico,Basic,208,4,3,Mobile,UPI,Yes,3.0,Horror,1.7,2,84,Yes,No
CUST103397,70,Other,Germany,Premium,650,45,2,Smart TV,Debit Card,Yes,6.3,Thriller,1.6,0,18,No,No
CUST103398,68,Female,USA,Basic,201,7,1,Laptop,UPI,Yes,8.9,Anime,2.6,0,46,No,No
CUST103399,51,Female,Brazil,Premium,655,39,1,Mobile,Net Banking,Yes,7.6,Action,1.9,2,18,No,No
CUST103400,17,Male,India,Basic,193,48,2,Laptop,PayPal,Yes,12.0,Horror,3.7,1,33,Yes,Yes
CUST103401,13,Male,Brazil,Standard,508,27,4,Laptop,Net Banking,Yes,0.3,Action,1.3,0,42,Yes,Yes
CUST103402,25,Male,UK,Premium,651,37,4,Gaming Console,UPI,Yes,0.7,Thriller,2.8,0,12,Yes,No
CUST103403,33,Male,Australia,Standard,501,60,1,Smart TV,UPI,Yes,1.8,Action,2.1,0,35,Yes,Yes
CUST103404,38,Female,Japan,Standard,498,17,3,Smart TV,UPI,Yes,34.0,Romance,3.4,0,24,No,No
CUST103405,62,Female,France,Standard,503,10,4,Mobile,PayPal,Yes,12.9,Action,4.2,0,55,No,No
CUST103406,57,Female,France,Premium,653,4,3,Smart TV,UPI,Yes,20.6,Romance,4.7,0,20,No,No
CUST103407,33,Female,UK,Basic,206,23,4,Mobile,Credit Card,Yes,2.5,Documentary,4.9,1,33,No,No
CUST103408,65,Male,USA,Standard,506,14,2,Smart TV,Credit Card,Yes,6.8,Action,2.4,0,24,No,No
CUST103409,30,Female,UK,Basic,190,5,5,Mobile,Debit Card,No,6.5,Romance,4.4,0,81,No,No
CUST103410,49,Male,Brazil,Standard,499,2,1,Smart TV,Credit Card,Yes,6.7,Thriller,3.4,2,10,No,No
CUST103411,57,Male,Mexico,Basic,201,46,2,Laptop,Credit Card,Yes,10.1,Drama,3.8,1,18,No,No
CUST103412,44,Female,India,Basic,199,24,4,Laptop,UPI,Yes,4.0,Action,4.4,0,48,No,No
CUST103413,48,Male,France,Standard,492,18,1,Smart TV,Credit Card,Yes,9.0,Horror,1.5,0,48,No,No
CUST103414,29,Male,Australia,Basic,203,27,5,Laptop,UPI,Yes,12.4,Thriller,4.8,0,33,No,No
CUST103415,47,Male,Japan,Basic,199,24,5,Smart TV,PayPal,Yes,2.7,Action,3.2,2,1,No,No
CUST103416,61,Female,Mexico,Standard,506,29,4,Mobile,Credit Card,No,23.3,Anime,2.3,0,29,No,No
CUST103417,72,Female,USA,Standard,504,11,1,Smart TV,Credit Card,Yes,5.8,Comedy,2.4,0,37,No,Yes
CUST103418,23,Male,India,Premium,648,48,4,Laptop,Credit Card,No,10.6,Romance,4.0,0,14,No,No
CUST103419,33,Female,India,Standard,500,18,5,Mobile,UPI,Yes,10.4,Documentary,3.7,0,74,No,Yes
CUST103420,64,Male,USA,Basic,201,59,2,Smart TV,UPI,No,6.7,Anime,3.9,0,87,No,No
CUST103421,67,Male,Germany,Standard,497,48,2,Gaming Console,UPI,Yes,3.1,Drama,2.0,0,59,Yes,No
CUST103422,65,Female,Australia,Basic,201,53,3,Smart TV,Debit Card,Yes,8.8,Romance,1.7,1,3,Yes,No
CUST103423,38,Female,Mexico,Premium,644,4,5,Tablet,UPI,Yes,0.7,Action,3.9,1,82,No,No
CUST103424,74,Other,Germany,Premium,644,33,5,Smart TV,PayPal,Yes,31.9,Thriller,2.2,1,13,No,No
CUST103425,16,Male,India,Standard,499,14,4,Laptop,Credit Card,No,1.6,Drama,1.9,0,80,No,Yes
CUST103426,46,Female,India,Standard,507,44,3,Laptop,PayPal,Yes,2.6,Action,1.9,0,7,Yes,No
CUST103427,64,Female,India,Basic,199,56,3,Tablet,UPI,Yes,24.7,Horror,1.6,2,76,No,No
CUST103428,60,Female,USA,Standard,498,42,1,Gaming Console,Credit Card,Yes,1.7,Comedy,2.7,0,86,No,No
CUST103429,72,Male,UK,Premium,653,32,4,Tablet,UPI,No,1.5,Thriller,2.0,0,10,Yes,No
CUST103430,30,Female,India,Basic,201,60,2,Mobile,Credit Card,Yes,13.1,Documentary,4.6,2,79,No,No
CUST103431,52,Female,USA,Basic,196,51,1,Laptop,Debit Card,Yes,2.3,Action,3.8,0,49,No,No
CUST103432,47,Male,India,Standard,493,4,3,Laptop,Credit Card,No,0.8,Thriller,4.0,1,86,Yes,No
CUST103433,53,Male,Germany,Standard,490,20,2,Smart TV,Credit Card,No,2.1,Anime,2.6,0,75,No,Yes
CUST103434,41,Male,UK,Standard,504,21,5,Tablet,Debit Card,Yes,17.5,Horror,3.4,0,37,No,No
CUST103435,64,Female,UK,Premium,651,3,4,Mobile,PayPal,No,2.6,Action,3.0,0,23,Yes,No
CUST103436,41,Female,UK,Basic,207,25,3,Smart TV,Net Banking,No,9.5,Documentary,1.7,1,37,Yes,No
CUST103437,50,Female,Japan,Standard,497,4,5,Mobile,UPI,Yes,4.0,Comedy,1.2,1,61,No,No
CUST103438,54,Female,India,Standard,503,58,3,Mobile,Debit Card,No,2.4,Romance,3.7,1,55,No,No
CUST103439,33,Female,UK,Basic,194,47,2,Mobile,Net Banking,Yes,1.2,Horror,1.5,0,64,No,No
CUST103440,54,Male,Brazil,Standard,496,11,1,Mobile,Debit Card,No,28.7,Documentary,1.2,0,89,No,Yes
CUST103441,25,Male,Canada,Basic,202,16,2,Smart TV,Credit Card,No,5.9,Anime,2.8,2,16,No,No
CUST103442,61,Female,France,Basic,193,59,4,Mobile,UPI,Yes,1.0,Documentary,4.0,0,16,No,No
CUST103443,53,Male,USA,Basic,205,36,4,Tablet,UPI,Yes,1.8,Documentary,4.1,0,26,No,No
CUST103444,29,Male,UK,Premium,645,6,3,Mobile,Debit Card,No,4.2,Horror,4.5,0,88,No,No
CUST103445,68,Female,India,Standard,497,31,2,Mobile,UPI,Yes,6.3,Romance,1.8,1,24,Yes,No
CUST103446,21,Male,Germany,Premium,654,40,1,Smart TV,Credit Card,Yes,1.6,Drama,4.9,1,75,No,No
CUST103447,53,Male,USA,Basic,206,13,4,Smart TV,UPI,No,2.6,Thriller,4.1,0,48,No,No
CUST103448,13,Male,India,Standard,501,23,1,Mobile,UPI,Yes,12.2,Action,1.6,0,57,No,No
CUST103449,14,Male,Canada,Standard,506,52,5,Smart TV,PayPal,Yes,4.3,Romance,4.4,1,84,No,Yes
CUST103450,72,Female,Canada,Premium,648,4,3,Laptop,Net Banking,Yes,0.0,Comedy,3.0,0,0,Yes,No
CUST103451,60,Female,India,Standard,489,37,1,Laptop,UPI,Yes,0.4,Action,1.3,0,12,Yes,Yes
CUST103452,41,Female,Brazil,Standard,506,42,3,Mobile,Debit Card,Yes,4.6,Drama,1.5,0,52,No,Yes
CUST103453,45,Male,Germany,Basic,207,37,5,Mobile,UPI,Yes,0.5,Comedy,2.7,0,20,No,No
CUST103454,22,Female,India,Standard,490,44,1,Tablet,Debit Card,Yes,1.5,Drama,3.1,2,0,No,Yes
CUST103455,62,Female,UK,Standard,492,33,1,Smart TV,Net Banking,Yes,10.4,Horror,4.8,1,76,No,No
CUST103456,70,Female,Brazil,Premium,649,56,5,Mobile,PayPal,No,5.2,Action,1.9,0,30,Yes,No
CUST103457,72,Male,Canada,Basic,191,42,2,Tablet,Debit Card,Yes,5.3,Comedy,2.9,1,60,No,No
CUST103458,52,Female,USA,Basic,197,29,1,Tablet,PayPal,Yes,7.3,Anime,1.9,2,86,No,No
CUST103459,33,Female,USA,Standard,498,37,1,Mobile,Debit Card,Yes,12.4,Romance,3.2,1,2,Yes,No
CUST103460,40,Female,Germany,Basic,190,19,4,Mobile,Credit Card,Yes,1.4,Action,4.6,0,74,Yes,Yes
CUST103461,23,Female,France,Basic,195,51,2,Smart TV,PayPal,Yes,1.5,Thriller,3.3,0,28,No,No
CUST103462,67,Male,Germany,Premium,653,20,1,Smart TV,Debit Card,No,1.0,Horror,3.0,0,47,No,No
CUST103463,46,Female,India,Standard,507,32,5,Laptop,Net Banking,Yes,22.1,Drama,4.0,1,81,Yes,No
CUST103464,20,Male,UK,Premium,648,44,3,Smart TV,Debit Card,No,6.9,Thriller,1.6,1,61,Yes,No
CUST103465,71,Female,Mexico,Premium,658,55,5,Tablet,PayPal,No,0.8,Anime,4.6,1,24,No,No
CUST103466,34,Male,India,Basic,202,16,2,Mobile,UPI,Yes,2.0,Anime,3.3,0,33,Yes,No
CUST103467,20,Male,Japan,Standard,492,5,4,Smart TV,Net Banking,Yes,10.3,Thriller,3.7,1,17,No,No
CUST103468,61,Male,France,Basic,199,49,4,Smart TV,Debit Card,Yes,0.2,Action,4.3,2,64,No,No
CUST103469,27,Female,India,Premium,641,46,4,Mobile,UPI,Yes,10.3,Anime,3.5,4,27,Yes,No
CUST103470,29,Male,France,Standard,505,12,5,Smart TV,PayPal,Yes,19.4,Action,3.6,2,3,No,No
CUST103471,72,Female,USA,Standard,495,45,3,Laptop,UPI,Yes,0.5,Documentary,3.9,2,20,No,No
CUST103472,35,Female,Mexico,Basic,199,21,3,Tablet,Debit Card,Yes,1.7,Documentary,1.2,0,69,No,No
CUST103473,36,Male,USA,Standard,506,14,1,Gaming Console,UPI,Yes,0.0,Comedy,2.5,1,20,No,No
CUST103474,57,Male,UK,Basic,202,37,3,Laptop,Net Banking,Yes,0.9,Action,4.9,0,19,No,Yes
CUST103475,31,Male,Germany,Standard,502,22,3,Tablet,PayPal,Yes,7.7,Drama,2.0,0,40,No,No
CUST103476,17,Female,Australia,Premium,644,30,1,Mobile,UPI,No,0.4,Horror,3.2,1,52,Yes,No
CUST103477,44,Female,India,Premium,647,23,5,Mobile,PayPal,Yes,4.4,Action,1.7,1,61,No,No
CUST103478,56,Male,Canada,Basic,191,5,5,Laptop,Debit Card,Yes,5.6,Action,2.3,1,30,No,No
CUST103479,13,Male,India,Standard,505,29,2,Smart TV,Net Banking,Yes,19.0,Romance,3.9,1,24,No,No
CUST103480,35,Female,USA,Premium,650,59,5,Smart TV,UPI,No,5.1,Thriller,3.6,1,68,No,No
CUST103481,49,Female,USA,Basic,192,30,4,Laptop,Debit Card,Yes,1.2,Thriller,2.7,0,71,No,No
CUST103482,20,Female,UK,Premium,658,18,4,Gaming Console,Credit Card,Yes,2.7,Anime,4.8,0,16,No,No
CUST103483,25,Female,USA,Basic,204,46,2,Mobile,Debit Card,Yes,8.9,Documentary,4.1,0,78,Yes,No
CUST103484,20,Male,India,Standard,498,50,3,Mobile,UPI,Yes,1.0,Romance,2.1,0,19,Yes,No
CUST103485,69,Male,India,Standard,495,52,2,Mobile,PayPal,Yes,2.1,Comedy,2.9,1,44,No,Yes
CUST103486,35,Male,India,Standard,498,1,1,Mobile,Net Banking,Yes,43.7,Comedy,4.5,1,49,No,Yes
CUST103487,55,Male,UK,Premium,645,39,2,Mobile,Net Banking,Yes,0.0,Action,1.1,1,50,No,No
CUST103488,13,Male,Japan,Basic,206,17,2,Tablet,Credit Card,No,1.3,Romance,3.3,2,71,Yes,No
CUST103489,57,Male,India,Basic,197,3,4,Mobile,UPI,Yes,14.8,Drama,1.9,1,77,No,No
CUST103490,63,Male,France,Standard,506,42,1,Smart TV,UPI,Yes,0.9,Thriller,1.3,1,32,No,No
CUST103491,36,Female,Brazil,Premium,655,7,1,Laptop,Credit Card,No,0.3,Drama,4.7,1,28,No,No
CUST103492,47,Female,Germany,Basic,199,27,2,Mobile,UPI,Yes,1.0,Romance,4.3,2,21,No,No
CUST103493,36,Female,Germany,Premium,639,28,1,Laptop,Debit Card,Yes,9.5,Thriller,1.7,2,66,No,No
CUST103494,29,Female,Australia,Standard,505,44,1,Mobile,Credit Card,Yes,39.8,Romance,4.3,0,86,Yes,No
CUST103495,17,Male,India,Basic,192,54,5,Laptop,Credit Card,No,7.1,Romance,1.6,1,2,No,No
CUST103496,32,Female,UK,Premium,642,31,1,Smart TV,PayPal,Yes,1.1,Action,2.9,2,5,No,No
CUST103497,33,Male,Brazil,Basic,202,15,3,Smart TV,UPI,Yes,1.6,Horror,3.9,2,39,No,Yes
CUST103498,52,Female,Canada,Standard,497,55,1,Mobile,PayPal,Yes,6.2,Comedy,3.1,1,86,Yes,No
CUST103499,70,Male,Mexico,Basic,201,53,4,Laptop,UPI,Yes,10.1,Romance,4.4,0,75,No,Yes
CUST103500,43,Other,India,Standard,504,48,5,Smart TV,Credit Card,Yes,8.7,Action,3.5,0,68,Yes,No
CUST103501,58,Male,Brazil,Standard,489,8,4,Mobile,Credit Card,No,6.8,Thriller,2.7,0,4,Yes,No
CUST103502,48,Male,Canada,Standard,491,6,4,Gaming Console,Debit Card,Yes,34.3,Romance,4.7,2,2,Yes,Yes
CUST103503,23,Female,USA,Standard,507,28,3,Smart TV,Debit Card,Yes,1.8,Comedy,1.1,0,3,No,No
CUST103504,64,Male,USA,Standard,496,4,5,Laptop,Net Banking,Yes,1.5,Drama,3.0,0,62,Yes,No
CUST103505,27,Female,Germany,Basic,206,30,2,Laptop,UPI,No,15.7,Drama,3.6,2,87,No,No
CUST103506,31,Female,Mexico,Standard,494,43,1,Tablet,Debit Card,No,2.7,Documentary,4.3,1,4,No,No
CUST103507,19,Female,UK,Premium,658,17,3,Tablet,Credit Card,Yes,3.2,Anime,3.2,0,60,Yes,No
CUST103508,63,Other,Australia,Premium,644,34,3,Mobile,UPI,Yes,6.4,Drama,4.5,0,56,No,No
CUST103509,40,Other,USA,Basic,193,60,2,Laptop,UPI,No,3.8,Documentary,2.7,1,41,No,Yes
CUST103510,63,Male,India,Basic,200,6,3,Mobile,UPI,No,2.7,Comedy,2.3,0,82,No,Yes
CUST103511,55,Female,India,Premium,647,36,2,Smart TV,Debit Card,Yes,19.9,Action,4.9,0,55,No,No
CUST103512,70,Female,India,Standard,497,35,2,Smart TV,UPI,Yes,1.1,Horror,3.7,1,71,Yes,No
CUST103513,17,Female,USA,Standard,505,39,2,Smart TV,Debit Card,No,4.1,Romance,2.7,0,27,Yes,Yes
CUST103514,17,Male,USA,Premium,657,39,3,Smart TV,PayPal,Yes,0.0,Romance,4.5,0,54,No,No
CUST103515,42,Female,Brazil,Basic,205,16,2,Laptop,Credit Card,No,13.2,Anime,3.7,0,37,No,No
CUST103516,66,Other,Brazil,Standard,504,2,3,Gaming Console,Debit Card,Yes,1.5,Action,3.6,1,22,Yes,No
CUST103517,44,Female,India,Premium,650,8,5,Tablet,UPI,Yes,11.9,Romance,3.9,1,6,No,No
CUST103518,20,Male,USA,Standard,491,15,2,Smart TV,Credit Card,Yes,1.3,Comedy,4.0,2,37,No,No
CUST103519,22,Male,USA,Basic,202,27,3,Smart TV,UPI,Yes,4.3,Romance,3.0,0,76,No,No
CUST103520,50,Male,Canada,Basic,205,16,3,Laptop,Credit Card,No,10.4,Anime,2.7,0,56,No,Yes
CUST103521,59,Female,India,Basic,204,1,3,Mobile,Credit Card,Yes,2.5,Romance,4.6,0,84,No,Yes
